Rep,Threshold,TP,TN,FP,FN
CLUSTERS_8_REP_5,0.782000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.783000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.784000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.785000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.786000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.787000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.788000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.789000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.790000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.791000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.792000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.793000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.794000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.795000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.796000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.797000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.798000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.799000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.800000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.801000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.802000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.803000,40683148,3109174,182006,341892764
CLUSTERS_8_REP_5,0.804000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.805000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.806000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.807000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.808000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.809000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.810000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.811000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.812000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.813000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.814000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.815000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.816000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.817000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.818000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.819000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.820000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.821000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.822000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.823000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.824000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.825000,45102288,3109174,182006,337473624
CLUSTERS_8_REP_5,0.826000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.827000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.828000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.829000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.830000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.831000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.832000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.833000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.834000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.835000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.836000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.837000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.838000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.839000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.840000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.841000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.842000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.843000,55479706,3105862,185318,327096206
CLUSTERS_8_REP_5,0.844000,56523110,2979394,311786,326052802
CLUSTERS_8_REP_5,0.845000,56523110,2979394,311786,326052802
CLUSTERS_8_REP_5,0.846000,56523110,2979394,311786,326052802
CLUSTERS_8_REP_5,0.847000,56523110,2979394,311786,326052802
CLUSTERS_8_REP_5,0.848000,56523110,2979394,311786,326052802
CLUSTERS_8_REP_5,0.849000,56523110,2979394,311786,326052802
CLUSTERS_8_REP_5,0.850000,56523110,2979394,311786,326052802
CLUSTERS_8_REP_5,0.851000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.852000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.853000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.854000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.855000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.856000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.857000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.858000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.859000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.860000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.861000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.862000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.863000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.864000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.865000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.866000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.867000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.868000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.869000,64155610,2976762,314418,318420302
CLUSTERS_8_REP_5,0.870000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.871000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.872000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.873000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.874000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.875000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.876000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.877000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.878000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.879000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.880000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.881000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.882000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.883000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.884000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.885000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.886000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.887000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.888000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.889000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.890000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.891000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.892000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.893000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.894000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.895000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.896000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.897000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.898000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.899000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.900000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.901000,71612152,2731444,559736,310963760
CLUSTERS_8_REP_5,0.902000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.903000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.904000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.905000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.906000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.907000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.908000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.909000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.910000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.911000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.912000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.913000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.914000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.915000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.916000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.917000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.918000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.919000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.920000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.921000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.922000,77774732,2731442,559738,304801180
CLUSTERS_8_REP_5,0.923000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.924000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.925000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.926000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.927000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.928000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.929000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.930000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.931000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.932000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.933000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.934000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.935000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.936000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.937000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.938000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.939000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.940000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.941000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.942000,82484314,2731442,559738,300091598
CLUSTERS_8_REP_5,0.943000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.944000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.945000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.946000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.947000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.948000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.949000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.950000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.951000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.952000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.953000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.954000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.955000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.956000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.957000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.958000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.959000,105523532,2560574,730606,277052380
CLUSTERS_8_REP_5,0.960000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.961000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.962000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.963000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.964000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.965000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.966000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.967000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.968000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.969000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.970000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.971000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.972000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.973000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.974000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.975000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.976000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.977000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.978000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.979000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.980000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.981000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.982000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.983000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.984000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.985000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.986000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.987000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.988000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.989000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.990000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.991000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.992000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.993000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.994000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.995000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.996000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.997000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.998000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,0.999000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,1.000000,112306938,2715934,575246,270268974
CLUSTERS_8_REP_5,1.001000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.002000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.003000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.004000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.005000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.006000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.007000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.008000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.009000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.010000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.011000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.012000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.013000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.014000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.015000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.016000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.017000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.018000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.019000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.020000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.021000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.022000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.023000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.024000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.025000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.026000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.027000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.028000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.029000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.030000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.031000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.032000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.033000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.034000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.035000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.036000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.037000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.038000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.039000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.040000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.041000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.042000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.043000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.044000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.045000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.046000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.047000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.048000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.049000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.050000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.051000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.052000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.053000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.054000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.055000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.056000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.057000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.058000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.059000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.060000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.061000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.062000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.063000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.064000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.065000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.066000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.067000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.068000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.069000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.070000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.071000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.072000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.073000,153537392,2705298,585882,229038520
CLUSTERS_8_REP_5,1.074000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.075000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.076000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.077000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.078000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.079000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.080000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.081000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.082000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.083000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.084000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.085000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.086000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.087000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.088000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.089000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.090000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.091000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.092000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.093000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.094000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.095000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.096000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.097000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.098000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.099000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.100000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.101000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.102000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.103000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.104000,194464400,1431024,1860156,188111512
CLUSTERS_8_REP_5,1.105000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.106000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.107000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.108000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.109000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.110000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.111000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.112000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.113000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.114000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.115000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.116000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.117000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.118000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.119000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.120000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.121000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.122000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.123000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.124000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.125000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.126000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.127000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.128000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.129000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.130000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.131000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.132000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.133000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.134000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.135000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.136000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.137000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.138000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.139000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.140000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.141000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.142000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.143000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.144000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.145000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.146000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.147000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.148000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.149000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.150000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.151000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.152000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.153000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.154000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.155000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.156000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.157000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.158000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.159000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.160000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.161000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.162000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.163000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.164000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.165000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.166000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.167000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.168000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.169000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.170000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.171000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.172000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.173000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.174000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.175000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.176000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.177000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_5,1.178000,275545208,2681862,609318,107030704
CLUSTERS_8_REP_6,0.000000,0,369674,0,428668
